uri,artist_id,image,release_date,duration,sound,genre,acoustic,dance,energy,instrumental,key,live,loud,speech,tempo,time_signature,valence
3ABj19BelXElJ4x4UGbjJc,5Y5EJ20jDQkkB213zwuDXR,ab67616d00001e02fb043950d2c2ed3d61f05bf0,2021-12-17,214800.0,cba1b6933619f9a875b23d0f17b426fc40cb2ccb?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.117,0.646,0.547,0.0981,10,0.11,-9.114,0.438,113.412,5,0.324
3AbR9rS5iPPPG5F5TJtLMs,63MCBZRiUdnqRsAOJwijiB,ab67616d00001e024c235901602abca947610c9c,2016-07-08,207960.0,7c1764e69528f561f76631b1c6f0599ec6b37bf5?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.239,0.769,0.61,0.0,0,0.0611,-7.132,0.134,147.128,4,0.536
3aBUaY8sq3v4N872BTBPfT,4qCKUiCnxl18wGx7Bvk5fD,ab67616d00001e02ecf98561d219ce063a5b76aa,2017-01-17,203040.0,577ca87c3891235f5bc67b7f076ed7e02f161e99?cid=8e0ce36364d143bab6ff99cbe736c94c,indie-folk,0.0507,0.571,0.746,0.0,7,0.169,-6.496,0.0935,174.031,4,0.606
3ABwQntK8i49EGOd3SSj7Q,3dH7pcBScIJQboDyMzUzez,ab67616d00001e02f55311b4f0a5336b6797e3d3,2018-11-30,200597.0,65620b83d43087585ecf6e8d67ba165847ca85e2?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.232,0.867,0.68,0.0,1,0.152,-3.754,0.191,134.006,4,0.49
3ACBTqmqdAfkZy0px9RWnT,2EFpb61Lpi0l5ldOiqbZkK,ab67616d00001e02c530dc07c47ab96a21ec5bfc,2019-02-26,195093.0,ebe0c65ba2a024b6691ff4eb3255e23d99e417a4?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.244,0.757,0.722,0.0,5,0.118,-5.397,0.101,90.948,4,0.473
3AcobHbeLi6HEnh3UNYgjV,7IlRNXHjoOCgEAWN5qYksg,ab67616d00001e0242093925d784c0ef5e6f3705,2023-01-27,170586.0,d58d5292e01875e102205557847b852b637528ef?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.463,0.605,0.602,0.00261,5,0.272,-5.135,0.112,174.037,4,0.444
3ACvYZqgoP36dURFeovOR8,58wXmynHaAWI5hwlPZP3qL,ab67616d00001e02311577db35c5ae38241dcb2c,2017-07-07,177373.0,,r&b,0.594,0.902,0.625,0.0,1,0.085,-5.293,0.397,129.997,4,0.486
3aFQVWp3NUyJMWzyjFIynX,25yJrwrn5I0EUdQEiTtNSO,ab67616d00001e02dcdb206ee5c8b27b3f8254dc,2019-10-18,178000.0,13a04b93210e861b2d45ef071b6ff4e294b8d4f5?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.222,0.782,0.859,0.0,8,0.117,-7.124,0.396,77.52,4,0.494
3AhjMZSW9shhb3o5IiSyWv,4sbXXFzEWJY2zsZjelerjX,ab67616d00001e025f04dd74ba3e81bc44d28ee1,2019-11-17,221680.0,,r&b,0.089,0.807,0.62,0.0,2,0.321,-5.518,0.0896,97.987,4,0.54
3aIH3DPcGwMDPlOl43Lufl,0oeiA5U9u1U45Gos5cywUU,ab67616d00001e027b17cff181f002c703fa9eb4,2021-05-21,211066.0,b9881760d17dc62e7a04b0aaa593b9fd12bb5fa6?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.22,0.541,0.746,3.55e-06,7,0.161,-6.445,0.333,104.82,3,0.516
3aiOu3VFNOD9omIGG7nSq1,54NKhABnyGAvbek0n63TAu,ab67616d00001e0247ec34af123096d55e5391e8,2022-10-21,201424.0,6d30d10cb20ee42c46008b5f25e6a9ce141d2ee4?cid=8e0ce36364d143bab6ff99cbe736c94c,,0.0796,0.694,0.816,1.17e-06,1,0.103,-4.741,0.0293,118.036,4,0.601
3Aj30Rm3y6YgUDTrvqcFb9,6Xc0KDqzw5u6EQLgdfeoKO,ab67616d00001e02d3f8aaf68c7c055a6a27bbb3,2021-05-07,178051.0,f2debdb1bca7a200da556decfb5c3c0e33c684a0?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.708,0.67,0.569,0.0,10,0.231,-7.459,0.171,150.001,4,0.385
3AjSfp5FDvwtMU9XBsbS8j,2gW0M5fn2r7Lo4Hn1r8HZ5,ab67616d00001e02b1f8e7c90fbffff33cb74254,2023-03-31,139300.0,b7bd7fa2bdcb29f456bdc684885b56fa091efd64?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.209,0.767,0.83,0.836,7,0.0582,-8.78,0.206,75.023,4,0.187
3akaKS6VFRCuMx0Ixfv3MZ,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02554900f75e6e959bdfa49f74,2017-06-30,209533.0,d0ec02bd8ff07413b82bdddad6aedb3ded78ae4b?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.264,0.813,0.733,0.0,6,0.0817,-6.008,0.0757,174.007,4,0.969
3AkUsBBrZzdu59UmoA93NV,2EFpb61Lpi0l5ldOiqbZkK,ab67616d00001e028d6d1c6a5a389f1a08ad7f33,2019-03-08,195226.0,4b3857f57e789b0b8f7749a0223f273530d5d9c1?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.258,0.671,0.554,0.0,6,0.109,-6.63,0.169,140.021,4,0.213
3aleQrFycCdgq6DpxEPBKn,62zLrboqOTPyozwi721CVy,ab67616d00001e02e12d4853c476caf3f04eb9e8,2019-08-23,132386.0,,r&b,0.459,0.848,0.577,0.0,8,0.0552,-7.117,0.432,75.009,4,0.876
3AlpkljBS1AU7HFVPms8K6,5WUlDfRSoLAfcVSX1WnrxN,ab67616d00001e02afbd1af8351227e15279d127,2017-11-17,206539.0,8e80570f2dd400e765d0ae27add2f492909c30d1?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.0205,0.669,0.854,0.0,1,0.047,-4.486,0.0999,93.057,4,0.707
3aLSrx8qhssXrh5yjB6oy9,1bj5GrcLom5gZFF5t949Xl,ab67616d00001e024a4ec708ff1b2d40930dc9fc,2017-06-16,170322.0,,electro,0.151,0.775,0.722,0.000724,1,0.058,-3.502,0.0463,124.037,4,0.649
3alSzdz0U10gV2aXVigYkT,4sbXXFzEWJY2zsZjelerjX,ab67616d00001e021a1ebe58eaa7b961dbc13e05,2017-11-24,197053.0,,r&b,0.526,0.567,0.654,0.0,5,0.125,-6.361,0.0913,120.111,5,0.711
3AnpGCsXVwOcMUUghfl4KP,3DCWeG2J1fZeu0Oe6i5Q6m,ab67616d00001e02e7920f048947a2cb6371557a,2021-11-12,103280.0,7c7d6483f305b6db5b19082125c8f79eeaf300b6?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.15,0.853,0.532,0.0,4,0.0801,-10.066,0.441,133.129,4,0.741
3AOwSaJTwnziWfZIRGEjin,6qFt3TjvxMt77YGsktWG8Z,ab67616d00001e022fbb16a84f5a4288dec1fb72,2018-01-26,180506.0,,r&b,0.291,0.786,0.867,0.0,11,0.104,-3.269,0.211,96.061,4,0.583
3aOzpOcVaAXCb2bkabANde,5gqmbbfjcikQBzPB5Hv13I,ab67616d00001e02765b01901c10003211f8554d,2022-07-01,208413.0,505a63c23d34c466e823d5aa465e4ccdbf8dcc01?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.316,0.668,0.773,4.91e-05,5,0.115,-5.841,0.0648,143.0,4,0.492
3Aq1SJ1hWlfazx8IIC6u1D,4vtz0m60CCrcsQmqDunDIR,ab67616d00001e026e9b8a2e7e30e57b81a74fd8,2019-08-05,158275.0,a698a78ed007b62c29a83ea8625cd5b6c9133484?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.764,0.739,0.656,3.8e-06,0,0.0896,-5.516,0.0578,82.011,4,0.47
3aQem4jVGdhtg116TmJnHz,3TVXtAsR1Inumwj472S9r4,ab67616d00001e028b20e4631fa15d3953528bbc,2021-03-05,178153.0,,r&b,0.0136,0.781,0.594,0.0,0,0.162,-6.959,0.0485,129.895,4,0.0628
3AqwdLkl62kRTE8TwXxeIM,6Te49r3A6f5BiIgBRxH7FH,ab67616d00001e02caa63c57bafad5d6b468bbc3,2017-09-08,145186.0,ae178e3c6fde678af559ae619808205b6bd6aa5e?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.13,0.73,0.748,0.0,10,0.348,-5.609,0.165,109.969,4,0.305
3aRgAfrt6aQW8IimLq2aVG,7IlRNXHjoOCgEAWN5qYksg,ab67616d00001e029922157daa474131bb3a0fbc,2018-11-02,201720.0,7b402ef9ff5fe334c63d60c335b6bc63d5a256b0?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.203,0.448,0.513,0.0,0,0.0947,-6.108,0.163,82.451,4,0.751
3AsAuGTaDQzavZZThyYlop,5H6xmHXjsq98NLbEjuE29f,ab67616d00001e029c5e27aff6792af94e972af9,2016-08-26,188888.0,,pop,0.0623,0.803,0.569,0.0,2,0.083,-7.392,0.0739,107.986,4,0.809
3at8iNHLzE5EizkFWoQzCK,62zLrboqOTPyozwi721CVy,ab67616d00001e02e12d4853c476caf3f04eb9e8,2019-08-23,226653.0,,r&b,0.207,0.755,0.737,0.0,11,0.116,-5.77,0.0505,145.961,4,0.753
3ATo60fpicfxwZ0daRatlU,0OQMxt6l70FM2YlLwYDiEn,ab67616d00001e02ce689dbf5f9fbed931fcc25a,2020-01-31,264080.0,1a2e132c85819a5b231487cadd8372511d98adbf?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.601,0.817,0.424,0.00331,1,0.139,-8.691,0.0497,125.012,4,0.389
3aUFrxO1B8EW63QchEl3wX,2hPgGN4uhvXAxiXQBIXOmE,ab67616d00001e02013c00ee367dd85396f79c82,2018-06-08,165053.0,,r&b,0.126,0.58,0.469,7.32e-05,0,0.099,-5.946,0.104,110.573,4,0.369
3aULvzZ41ILnqgHXsN1MNk,2k8fAJK9HbH1FhqVpZL98P,ab67616d00001e02abe62a1a2076e2f32b2c8611,2018-02-23,182266.0,,r&b,0.628,0.75,0.617,0.0,11,0.15,-7.376,0.0599,115.015,4,0.43
3auxQP0DcpdvVarAmH2sls,4vtz0m60CCrcsQmqDunDIR,ab67616d00001e02eaf2d94af807875f1dc20fee,2018-05-25,234996.0,ef6b5613e68d57b417f3d06d8e01b47cc3648001?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.331,0.571,0.846,0.0,1,0.146,-3.976,0.442,119.927,4,0.393
3AVXwaOGCEL8cmBecfcsFJ,6VuMaDnrHyPL1p4EHjYLi7,ab67616d00001e02101337d65122832b36bfc928,2022-01-19,187703.0,135cce6ee2119c739643b3bbc15465623a60522c?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.105,0.689,0.627,0.000321,6,0.0905,-5.692,0.308,184.008,4,0.905
3aW0ds4A4tSQDIp75FqWTo,3Nrfpe0tUJi4K4DXYWgMUX,ab67616d00001e0221108e396b83d171cc5c2692,2018-05-18,242333.0,24ec465728ed83e2113589cd0fdab7f0de11bf7a?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.00267,0.557,0.719,0.0,2,0.306,-4.515,0.0372,77.501,4,0.344
3AWFZCTtJ225g6GZl12ToZ,1HhXce8PpMmaKjBIWzAxWc,ab67616d00001e02494a339a3667b890e80ac98f,2022-06-10,215840.0,136c55c5c8b18ffd7f6477e639d3a71c77cf113c?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.587,0.679,0.692,0.000235,1,0.0779,-7.722,0.404,199.878,4,0.508
3AWs5kIyjFDVsAtofkFU7L,1WDkNp8Duv9QhO246S4dDa,ab67616d00001e02b173c51bb6970c15bbe08543,2020-05-21,196761.0,,r&b,0.118,0.707,0.747,0.0,8,0.172,-7.386,0.0352,150.063,4,0.621
3AwXhQWatI5b1sLIhsnOdP,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e028f7e21674af4e279c71c87db,2016-05-13,186592.0,761133cf34b1ee0621c793768ecb66181bb44935?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.673,0.844,0.651,7.08e-05,0,0.174,-9.162,0.23,138.038,4,0.795
3AX8XsctkvdewCyTeYzgOY,5gs4Sm2WQUkcGeikMcVHbh,ab67616d00001e02d37df871cb99477000dfe4d5,2023-02-17,201533.0,8d06cb285b1ff2cf409390a6c503f45cfebd9cd8?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.162,0.847,0.39,7.18e-05,8,0.0576,-11.179,0.141,119.979,4,0.737
3ayqflelDSFQFn1h4Fsz19,3DCWeG2J1fZeu0Oe6i5Q6m,ab67616d00001e02ab779f2adb1007f0321ecab8,2020-08-28,188013.0,ad250185a7dc42d0e04a70819b67e166416f2fdd?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.573,0.547,0.637,0.0,9,0.0832,-7.721,0.205,134.128,4,0.693
3AZg5nZgMquXJ67KgpngKX,7IlRNXHjoOCgEAWN5qYksg,ab67616d00001e02d73c0670a18d5892c1668458,2018-08-24,171720.0,65e4e90b1686702ef944ca8e0038ec126d92166d?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.27,0.701,0.787,0.0,8,0.105,-3.941,0.0855,180.027,4,0.904
3AzjcOeAmA57TIOr9zF1ZW,6M2wZ9GZgrQXHCFfjv46we,ab67616d00001e024bc66095f8a70bc4e6593f4f,2020-03-27,193829.0,a40862d3e14b3758de55a84a6e06e5dbf87b3d0b?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.0137,0.647,0.844,0.000658,0,0.102,-3.756,0.0457,146.967,4,0.746
3b0a2mE4OJbY7X6g9O8Bft,2s7fZ34RK8RUJQ2ewsh6I5,ab67616d00001e02c8da749e15a73bff6ede2779,2020-05-28,174368.0,,r&b,0.343,0.862,0.666,0.0,4,0.0766,-7.466,0.152,136.11,4,0.408
3b0QC5Dd1TOWoUVQplPSdM,0zhMujl1yB8pkB023Qm4Y2,ab67616d00001e027e9db700d98fd2d9a487df67,2022-04-14,130093.0,,r&b,0.491,0.844,0.401,5e-05,6,0.0978,-10.309,0.26,137.052,4,0.322
3B4SZousiDZIBCsSckN1cT,3xEJ7cDz5rdg6VM8E6Mqhf,ab67616d00001e02f2a10250e74952f32b77affe,2022-04-01,194440.0,b28545925f325a9924c18267b2d83e176be0a337?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.619,0.781,0.87,0.0,2,0.112,-5.024,0.281,102.008,4,0.688
3B4UBYDcjWTmte3LJG3Q0I,1kwzW1IszUiq4Gs9BFesvW,ab67616d00001e0285141f12480a9725b80c1c72,2018-09-21,182546.0,0ceff3669ea0745e77748f6d674d181e9164432b?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.52,0.917,0.726,1.07e-06,0,0.0919,-4.786,0.142,121.974,4,0.719
3B54sVLJ402zGa6Xm4YGNe,6vXTefBL93Dj5IqAWq6OTv,ab67616d00001e028a31195a371b2233456f6c07,2017-07-14,233901.0,f8d5e3c37feb980e60cac2df4256250d4b5cf5b5?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0293,0.726,0.769,0.0101,6,0.104,-5.043,0.123,97.985,4,0.733
3B7FO3kJ5kv3mX7yiaB7sT,4iHNK0tOyZPYnBU7nGAgpQ,ab67616d00001e024246e3158421f5abb75abc4f,1994-10-28,266933.0,498e4495bad1f7eebf4383209c4f664f74417d6b?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.367,0.368,0.505,6.63e-06,4,0.154,-7.208,0.0285,173.977,3,0.192
3b89BehicGUgc60pLBo092,3QVolfxko2UyCOtexhVTli,ab67616d00001e022433cb43f0f2f0f23b7c8b82,2018-10-05,196920.0,,pop,0.697,0.682,0.52,5.44e-06,5,0.265,-9.623,0.0589,112.965,4,0.468
3B9LeuYJssQeocPce7eANk,37ioGUZGhKk7VjWIocx8kM,ab67616d00001e02ace004626d7e2ae0318563dd,2017-05-19,186099.0,9d3114a814300c3898a4b2ac9bc536250485b072?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.541,0.808,0.58,0.0,7,0.103,-6.339,0.107,96.0,4,0.246
3b9rx3ZUivS4DVSgLLkMZB,2vVtmqEXliBFxqCa3Juo5W,ab67616d00001e028f6657cb2eb07e6342e23355,2023-07-05,156466.0,9f19bca68d1d85170edf942758f998d4e7b80c55?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.0519,0.901,0.702,0.0,11,0.0859,-6.394,0.433,94.032,4,0.587
3Ba9EGhbj9IY4qVPGJjWRn,6HCBnyTBSLdb3TFn2ayulY,ab67616d00001e0206d27577ee25598cadb001df,2020-08-28,208626.0,992d092b59da16e58ac7e5f0022fc2542edb0d41?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.55,0.764,0.441,0.0,1,0.135,-9.951,0.146,117.034,4,0.444
3baDxVQRIRuhMTMb6nKJbf,6HCBnyTBSLdb3TFn2ayulY,ab67616d00001e0282e272a8055198b3e34b3ab7,2023-02-10,143048.0,59f56a7d6e49576cd39ed754a3f853bb9d62b22b?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.117,0.619,0.724,0.0,1,0.301,-7.135,0.411,97.486,5,0.652
3BaGyruhFKKP6f8e2koRri,1ntQKIMIgESKpKoNXVBvQg,ab67616d00001e02e7639e45d5213cb381d337da,2013-01-01,288933.0,,r&b,0.00308,0.747,0.718,0.0,1,0.0639,-5.336,0.107,126.061,4,0.348
3bArzB9TXQYyO6vVVJnHAS,1q7T9rFQ2a2ukA1PU51fo3,ab67616d00001e028df05bf035251b51e2e025dc,2019-04-19,187626.0,,r&b,0.139,0.817,0.661,1.02e-06,11,0.128,-5.812,0.209,146.049,4,0.879
3Bc9vObMRjShmk339aD5JA,54kCbQZaZWHnwwj9VP2hn4,ab67616d00001e023bbe265a079a047a655036de,2023-03-17,207560.0,f00ebce140bb2855503e680b3205b2a53aaf2cdb?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.802,0.603,0.329,0.00108,2,0.157,-13.891,0.0458,110.057,4,0.533
3bD9Zh2r81FCSrHLWmOmix,2V5xArcB3BGAHmwsK46tyU,ab67616d00001e0292e3931a2e075f3207148e60,2021-04-07,162000.0,,,0.0242,0.87,0.657,0.000739,0,0.169,-4.795,0.23,120.037,4,0.712
3bDdVPmHReWmZsZjYB7U9v,7K80yOTC0Id95gRaOxDG5u,ab67616d00001e0219b8197ba3d5eefd4d971a11,2020-09-10,183791.0,,r&b,0.135,0.971,0.754,7.63e-06,2,0.118,-5.254,0.3,120.094,4,0.45
3BDHFeYIrqGpL8HNkuI6zv,2kXKa3aAFngGz2P4GjG5w2,ab67616d00001e026376ea428f94a9d055f2fc94,2021-03-19,210973.0,d4e4b74ee78845752b670d9b274b15c653eacad7?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.406,0.42,0.553,0.00197,0,0.541,-8.588,0.466,80.118,4,0.198
3BDW0MxiZBwZusbzW5tE8d,6dbdXbyAWk2qx8Qttw0knR,ab67616d00001e029dbde3b0f3f270a06c222708,2018-09-14,189473.0,595fad27b48aefd443168e479b8a1f85c64348e6?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.107,0.675,0.665,0.0,1,0.111,-6.523,0.333,151.875,4,0.389
3Be7CLdHZpyzsVijme39cW,23fqKkggKUBHNkbKtXEls4,ab67616d00001e02f0b43fee481f279a186dff20,2020-07-17,208156.0,d2d1873cc84aebfe16edca3116d45db5bf8207ac?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.275,0.75,0.664,0.0,8,0.0632,-5.908,0.154,105.023,4,0.617
3bebSZHbfRCrQIFcNc4HkA,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02c6f5a6c929bb4da899b35fa2,2023-06-09,153413.0,7f8fe32a21a6feb68354521c9960166568d5d19c?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.54,0.56,0.746,0.000595,3,0.117,-5.412,0.315,91.918,4,0.596
3BFeedrXNebJC3W4QLnuZj,3b5bg1k6N9u31OtzSfK2dP,ab67616d00001e026d7d3f1994cb5453861883b3,2022-09-29,215466.0,,r&b,0.277,0.838,0.712,0.00337,8,0.0979,-5.745,0.0562,104.007,4,0.483
3BFlHQD1nt7vHXmh0SswCO,2ptKt4yP4mYRZmvi09JYyi,ab67616d00001e02dbcabec404c6bd7bdb8d1051,2021-10-14,177499.0,,r&b,0.0606,0.768,0.863,3.22e-05,5,0.0967,-5.353,0.155,143.038,4,0.844
3bGGvbwbhq9kIMhHaXBdYL,6W5uA6CNMf3hd2j4a2XWCx,ab67616d00001e021e19cc548fdc2c55d068d713,2021-04-02,174053.0,448f5cf5206a90d7989327cc45fe9045577b2b08?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.185,0.83,0.676,1.28e-05,0,0.105,-5.275,0.0681,135.023,4,0.576
3bgk9ObgTnp569Pe7XDST8,4S19VrKiaA2usxsnqr5kA8,ab67616d00001e02dd775bc4008fca3ebd963e20,2021-07-07,176157.0,,,0.0995,0.9,0.825,0.00165,0,0.0685,-6.065,0.145,114.955,4,0.731
3bH2Eu9A9ymI4UnGHRmoXg,6eUKZXaKkcviH0Ku9w2n3V,ab67616d00001e02b629026e4cf6254a90dfc414,2021-12-03,208546.0,f6001be7e7f10a802e17f684315e1c337b8347fd?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.243,0.594,0.935,2.36e-06,0,0.102,-2.018,0.0357,113.99,4,0.602
3BHtZgssaXNil9uATzw76o,3vUMXQ9kPnZAQkMkZZ7Hfh,ab67616d00001e021bbc72ff946f55d4d3188062,2022-05-27,211746.0,580628667b24802e1ef540b3bc26cce8e02ecbb2?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.648,0.637,0.641,0.0,8,0.138,-6.524,0.047,140.046,4,0.408
3bidbhpOYeV4knp8AIu8Xn,6WLvgbfYXQPO396oJEYCsi,ab67616d00001e0298a02fef3a8b1d80a0f164ec,2012-10-09,258431.0,8c9523a2742ba6dc93ce1d719e9daa8aaedaa3d8?cid=8e0ce36364d143bab6ff99cbe736c94c,,0.0291,0.641,0.922,0.0,2,0.0862,-4.457,0.0786,146.078,4,0.847
3bK1zVFBKIzYjmptmI4NsJ,4AKwRarlmsUlLjIwt38NLw,ab67616d00001e02249f764814d57dc5dfc462c7,2023-10-06,155905.0,b2b6a59603c6726af9ec980ebf03520f7bc5dede?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.00257,0.611,0.757,0.0,6,0.058,-3.546,0.03,126.963,4,0.279
3BKD1PwArikchz2Zrlp1qi,1Cs0zKBU1kc0i8ypK3B9ai,ab67616d00001e020b4ef75c3728599aa4104f7a,2023-04-06,140017.0,a8f2e176e17e0f6298b42ef8e96118318fdd2b89?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.00126,0.602,0.91,0.000174,7,0.12,-3.404,0.0308,127.944,4,0.228
3bm9RnJUcCqnuarug1QBxB,0GOx72r5AAEKRGQFn3xqXK,ab67616d00001e020f1fa81e3d86b9de2cb51287,2018-03-23,226333.0,,r&b,0.0939,0.812,0.791,5.03e-05,3,0.113,-5.69,0.064,100.044,4,0.3
3BMcY4M9KsjoQk3FiNU7Er,4eFImh8D3F15dtZk0JQlpT,ab67616d00001e02e55d92318114e5d9091fb5a6,2016-06-03,212693.0,,electro,0.0395,0.757,0.545,0.0551,9,0.111,-8.136,0.0376,96.008,4,0.184
3bmHBHh990jX1pTANKDPoe,6Te49r3A6f5BiIgBRxH7FH,ab67616d00001e0218d7aeed9b54d67eb3f65e44,2023-06-30,226973.0,6d62f067f00b344353ff6e03e06fb47adc79af8a?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.363,0.542,0.58,0.0,2,0.0762,-5.592,0.256,87.881,1,0.434
3bmz7e9Un3FQRIzXgHBXIG,6qFt3TjvxMt77YGsktWG8Z,ab67616d00001e02ab6d143965ae8d0705fee951,2020-10-14,219841.0,,r&b,0.232,0.72,0.868,0.0,0,0.138,-5.115,0.316,92.816,4,0.654
3BnDvpeuGOj21Ir2aVEtQo,46pWGuE3dSwY3bMMXGBvVS,ab67616d00001e02ffa52727feedfd1935d160c4,2022-03-24,219668.0,,pop,0.365,0.814,0.789,0.000502,11,0.137,-6.29,0.0405,107.003,4,0.842
3BQqBBpSpb2XD25bfWvBff,2s7fZ34RK8RUJQ2ewsh6I5,ab67616d00001e0289172c851b7b25aee2d249d0,2020-07-02,174386.0,,r&b,0.383,0.862,0.663,0.0,4,0.0781,-7.439,0.148,136.101,4,0.431
3BSd7r8XVP5VVj7Gees4Fi,2HALYSe657tNJ1iKVXP2xA,ab67616d00001e025cb0f46a673c766e4d6db761,1999-01-01,271893.0,,pop,0.463,0.512,0.798,0.00412,11,0.114,-5.757,0.0347,106.674,3,0.25
3BsYL1gVsiFpo0bM8oTbi0,3mKyKC4BjNrNJSSBSrNy0a,ab67616d00001e0238269e874079dbf25ccf03fe,2022-09-29,194000.0,,r&b,0.593,0.618,0.689,0.0,4,0.139,-5.748,0.213,139.991,4,0.762
3buGoLdkAVDb8XhX7Q89yu,5hREZP0zTQbTLkZ2M8RS4v,ab67616d00001e02337155342ade101f48d847e7,2019-11-08,153136.0,e3dce83f20e9f99c38a57bdcf81ab7d958b254e9?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.65,0.866,0.581,0.0,0,0.094,-5.292,0.0879,96.971,4,0.771
3Bw08gS6I5WkXWZ8CZIWxd,46wEUZyujVrFSrdCnTKQmV,ab67616d00001e02826d9774f42221be214abe57,2018-03-09,165401.0,1d9009d62fd1756dfece6c2cc16b0418528ec3d8?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.284,0.821,0.737,0.0,0,0.109,-6.667,0.0602,110.022,4,0.863
3bWAqKDWg6u1davspr5IkS,3t5xRXzsuZmMDkQzgOX35S,ab67616d00001e027fd57367322c558ca19c9ed8,2017-05-19,189306.0,93d623fe58c1e47bb6ea394928ef3d7638334395?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.118,0.653,0.81,0.0,7,0.126,-6.032,0.0558,121.951,4,0.583
3bXfbkXvt0nijuwcvxJXbu,1QPdp5duV6lV4XINCzjwQ2,ab67616d00001e02400348992e487ba736219912,2020-11-26,193746.0,,r&b,0.0698,0.796,0.614,2.64e-06,11,0.384,-7.211,0.331,120.065,4,0.5
3BZEcbdtXQSo7OrvKRJ6mb,7jVv8c5Fj3E9VhNjxT4snq,ab67616d00001e02ddb9cf14094fa5b3f8683b14,2021-03-26,137704.0,6d0edb4a3a0061ad162b279081c3f573e9d0dd40?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.297,0.61,0.508,0.0,8,0.384,-6.682,0.152,178.818,4,0.758
3BZFZbj6PNHjZgHTtAk5LA,3DCWeG2J1fZeu0Oe6i5Q6m,ab67616d00001e02e7920f048947a2cb6371557a,2021-11-12,202360.0,ded2292f36dc7cefc01d461228738a756b6a3e84?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.331,0.763,0.657,0.0103,11,0.0981,-8.004,0.202,135.178,4,0.555
3C1nJCgAww9Nyv72HG6i8w,6dbdXbyAWk2qx8Qttw0knR,ab67616d00001e02f315680b057e1e347427448b,2021-01-29,195440.0,a18fa9df7fd51437356dcf4cee1d4aa7da37eaa8?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.452,0.783,0.496,1.11e-06,4,0.104,-8.739,0.0582,140.016,4,0.388
